case,kind,replicate,observable,weight_abs
equilibrium_dt1e-3,complex,211,cos_theta1_plus_cos_theta3,0.003394975532372896
equilibrium_dt1e-3,complex,212,I2,0.003977552425016764
equilibrium_dt1e-3,complex,212,I1_plus_I3,0.0011282322731928016
equilibrium_dt1e-3,complex,212,cos_theta3,0.0973253837003771
equilibrium_dt1e-3,complex,212,cos_theta1_plus_cos_theta3,0.005229814751330832
equilibrium_dt1e-3,complex,213,I2,0.0044443349074156
equilibrium_dt1e-3,complex,213,I1_plus_I3,0.003423648386591825
equilibrium_dt1e-3,complex,213,cos_theta3,0.09868616554438309
equilibrium_dt1e-3,complex,213,cos_theta1_plus_cos_theta3,0.003920850809553753
equilibrium_dt1e-3,complex,214,I2,0.006410005132893369
equilibrium_dt1e-3,complex,214,I1_plus_I3,0.004255218294108297
equilibrium_dt1e-3,complex,214,cos_theta3,0.08469299688616592
equilibrium_dt1e-3,complex,214,cos_theta1_plus_cos_theta3,0.004489055620676763
equilibrium_dt1e-3,complex,215,I2,0.0023707974716549686
equilibrium_dt1e-3,complex,215,I1_plus_I3,0.002481534073238231
equilibrium_dt1e-3,complex,215,cos_theta3,0.0943440783845136
equilibrium_dt1e-3,complex,215,cos_theta1_plus_cos_theta3,0.00294951888888352
equilibrium_dt1e-3,complex,216,I2,0.007209068062661866
equilibrium_dt1e-3,complex,216,I1_plus_I3,0.004180181542901937
equilibrium_dt1e-3,complex,216,cos_theta3,0.10065788551327066
equilibrium_dt1e-3,complex,216,cos_theta1_plus_cos_theta3,0.0067275160407275925
equilibrium_dt1e-3,complex,217,I2,0.005736110283247481
equilibrium_dt1e-3,complex,217,I1_plus_I3,0.003321439367557996
equilibrium_dt1e-3,complex,217,cos_theta3,0.09704523008216487
equilibrium_dt1e-3,complex,217,cos_theta1_plus_cos_theta3,0.004827626940905128
equilibrium_dt1e-3,complex,218,I2,0.004548777801745795
equilibrium_dt1e-3,complex,218,I1_plus_I3,0.003189257061547964
equilibrium_dt1e-3,complex,218,cos_theta3,0.10074346700996378
equilibrium_dt1e-3,complex,218,cos_theta1_plus_cos_theta3,0.004410589010660857
equilibrium_dt1e-3,complex,219,I2,0.004995938034560182
equilibrium_dt1e-3,complex,219,I1_plus_I3,0.0012359683476163435
equilibrium_dt1e-3,complex,219,cos_theta3,0.10321469490601848
equilibrium_dt1e-3,complex,219,cos_theta1_plus_cos_theta3,0.004758131863083818
equilibrium_dt1e-3,complex,220,I2,0.0064394180582805875
equilibrium_dt1e-3,complex,220,I1_plus_I3,0.0006200710275718634
equilibrium_dt1e-3,complex,220,cos_theta3,0.1069429719403546
equilibrium_dt1e-3,complex,220,cos_theta1_plus_cos_theta3,0.004821768630862701
equilibrium_dt1e-3,complex,221,I2,0.0066214568228333244
equilibrium_dt1e-3,complex,221,I1_plus_I3,0.0003585103853792092
equilibrium_dt1e-3,complex,221,cos_theta3,0.10875102676852044
equilibrium_dt1e-3,complex,221,cos_theta1_plus_cos_theta3,0.005422577207051776
equilibrium_dt1e-3,complex,222,I2,0.0055692328735557715
equilibrium_dt1e-3,complex,222,I1_plus_I3,1.1880975823165909e-06
equilibrium_dt1e-3,complex,222,cos_theta3,0.10707257358402267
equilibrium_dt1e-3,complex,222,cos_theta1_plus_cos_theta3,0.006534190788728941
equilibrium_dt1e-3,complex,223,I2,0.003057934129512078
equilibrium_dt1e-3,complex,223,I1_plus_I3,0.0019657064739798382
equilibrium_dt1e-3,complex,223,cos_theta3,0.09726600109208464
equilibrium_dt1e-3,complex,223,cos_theta1_plus_cos_theta3,0.002617748959438571
equilibrium_dt1e-3,complex,224,I2,0.005925853858024387
equilibrium_dt1e-3,complex,224,I1_plus_I3,0.0037502692680762935
equilibrium_dt1e-3,complex,224,cos_theta3,0.09409089697336874
equilibrium_dt1e-3,complex,224,cos_theta1_plus_cos_theta3,0.004863384426847504
equilibrium_dt1e-3,complex,225,I2,0.004321120398156136
equilibrium_dt1e-3,complex,225,I1_plus_I3,0.0019600006279878973
equilibrium_dt1e-3,complex,225,cos_theta3,0.0894849471220758
equilibrium_dt1e-3,complex,225,cos_theta1_plus_cos_theta3,0.0025319397584554508
equilibrium_dt1e-3,complex,226,I2,0.00599057294404367
equilibrium_dt1e-3,complex,226,I1_plus_I3,0.0013525605612472492
equilibrium_dt1e-3,complex,226,cos_theta3,0.0988158194394607
equilibrium_dt1e-3,complex,226,cos_theta1_plus_cos_theta3,0.0061859797072902544
equilibrium_dt1e-3,complex,227,I2,0.004549076495329678
equilibrium_dt1e-3,complex,227,I1_plus_I3,0.006285577877457125
equilibrium_dt1e-3,complex,227,cos_theta3,0.09934190313035249
equilibrium_dt1e-3,complex,227,cos_theta1_plus_cos_theta3,0.005589710345031097
equilibrium_dt1e-3,complex,228,I2,0.004708238906418155
equilibrium_dt1e-3,complex,228,I1_plus_I3,0.0013332734347408907
equilibrium_dt1e-3,complex,228,cos_theta3,0.10340797807416356
equilibrium_dt1e-3,complex,228,cos_theta1_plus_cos_theta3,0.00600497167934463
equilibrium_dt1e-3,complex,229,I2,0.007145361617404784
equilibrium_dt1e-3,complex,229,I1_plus_I3,0.002681327060519533
equilibrium_dt1e-3,complex,229,cos_theta3,0.10599739017856415
equilibrium_dt1e-3,complex,229,cos_theta1_plus_cos_theta3,0.007473746111870153
equilibrium_dt1e-3,complex,230,I2,0.007066401006713569
equilibrium_dt1e-3,complex,230,I1_plus_I3,0.0021791596663018054
equilibrium_dt1e-3,complex,230,cos_theta3,0.10935364482702153
equilibrium_dt1e-3,complex,230,cos_theta1_plus_cos_theta3,0.005454403781098129
equilibrium_dt1e-3,complex,231,I2,0.007003603690525151
equilibrium_dt1e-3,complex,231,I1_plus_I3,0.0012688688707266328
equilibrium_dt1e-3,complex,231,cos_theta3,0.10390000462025084
equilibrium_dt1e-3,complex,231,cos_theta1_plus_cos_theta3,0.0065444765003828224
equilibrium_dt1e-3,complex,232,I2,0.007458979954206125
equilibrium_dt1e-3,complex,232,I1_plus_I3,9.708590699644199e-05
equilibrium_dt1e-3,complex,232,cos_theta3,0.10732575780176316
equilibrium_dt1e-3,complex,232,cos_theta1_plus_cos_theta3,0.008418513404705636
equilibrium_dt1e-3,complex,233,I2,0.005029825211955014
equilibrium_dt1e-3,complex,233,I1_plus_I3,0.005416512204950782
equilibrium_dt1e-3,complex,233,cos_theta3,0.0922891206957492
equilibrium_dt1e-3,complex,233,cos_theta1_plus_cos_theta3,0.006605212143536242
equilibrium_dt1e-3,complex,234,I2,0.0023495961876187975
equilibrium_dt1e-3,complex,234,I1_plus_I3,0.0019036338569003112
equilibrium_dt1e-3,complex,234,cos_theta3,0.10607524376654008
equilibrium_dt1e-3,complex,234,cos_theta1_plus_cos_theta3,0.002623086622818677
equilibrium_dt1e-3,complex,235,I2,0.0051796065701165345
equilibrium_dt1e-3,complex,235,I1_plus_I3,0.0016427607356719201
equilibrium_dt1e-3,complex,235,cos_theta3,0.10097322336326807
equilibrium_dt1e-3,complex,235,cos_theta1_plus_cos_theta3,0.005785071137924335
equilibrium_dt1e-3,complex,236,I2,0.005116596454933651
equilibrium_dt1e-3,complex,236,I1_plus_I3,0.0028667864183810677
equilibrium_dt1e-3,complex,236,cos_theta3,0.09610323437973768
equilibrium_dt1e-3,complex,236,cos_theta1_plus_cos_theta3,0.004201892104492347
equilibrium_dt1e-3,complex,237,I2,0.00482269520032269
equilibrium_dt1e-3,complex,237,I1_plus_I3,0.0005884845322203168
equilibrium_dt1e-3,complex,237,cos_theta3,0.11031979434315194
equilibrium_dt1e-3,complex,237,cos_theta1_plus_cos_theta3,0.005185477563628527
equilibrium_dt1e-3,complex,238,I2,0.005889410231932733
equilibrium_dt1e-3,complex,238,I1_plus_I3,0.0006120302101365142
equilibrium_dt1e-3,complex,238,cos_theta3,0.10440921152492998
equilibrium_dt1e-3,complex,238,cos_theta1_plus_cos_theta3,0.004881494587472229
equilibrium_dt1e-3,complex,239,I2,0.006002538603923247
equilibrium_dt1e-3,complex,239,I1_plus_I3,0.0025726223154768904
equilibrium_dt1e-3,complex,239,cos_theta3,0.10351729558658361
equilibrium_dt1e-3,complex,239,cos_theta1_plus_cos_theta3,0.00805689249400205
equilibrium_dt1e-3,complex,240,I2,0.005485507618513207
equilibrium_dt1e-3,complex,240,I1_plus_I3,0.00034625635725286995
equilibrium_dt1e-3,complex,240,cos_theta3,0.10810827990311075
equilibrium_dt1e-3,complex,240,cos_theta1_plus_cos_theta3,0.005903298574604781
equilibrium_dt1e-3,complex,241,I2,0.007187232826791414
equilibrium_dt1e-3,complex,241,I1_plus_I3,0.0016107028816427782
equilibrium_dt1e-3,complex,241,cos_theta3,0.09844201104692156
equilibrium_dt1e-3,complex,241,cos_theta1_plus_cos_theta3,0.00578483188406969
equilibrium_dt1e-3,complex,242,I2,0.003657524347136006
equilibrium_dt1e-3,complex,242,I1_plus_I3,0.0023687173897511643
equilibrium_dt1e-3,complex,242,cos_theta3,0.0871165104635751
equilibrium_dt1e-3,complex,242,cos_theta1_plus_cos_theta3,0.003946618063639296
equilibrium_dt1e-3,complex,243,I2,0.004392321448745066
equilibrium_dt1e-3,complex,243,I1_plus_I3,0.001740343194144151
equilibrium_dt1e-3,complex,243,cos_theta3,0.0977948392377798
equilibrium_dt1e-3,complex,243,cos_theta1_plus_cos_theta3,0.007923215745566647
equilibrium_dt1e-3,complex,244,I2,0.003011452424536619
equilibrium_dt1e-3,complex,244,I1_plus_I3,0.0021684245023222202
equilibrium_dt1e-3,complex,244,cos_theta3,0.08856460971010367
equilibrium_dt1e-3,complex,244,cos_theta1_plus_cos_theta3,0.00426063122695867
equilibrium_dt1e-3,complex,245,I2,0.0026358615627138262
equilibrium_dt1e-3,complex,245,I1_plus_I3,0.002929148400353188
equilibrium_dt1e-3,complex,245,cos_theta3,0.09885755234048772
equilibrium_dt1e-3,complex,245,cos_theta1_plus_cos_theta3,0.004268729782908233
equilibrium_dt1e-3,complex,246,I2,0.007642979127176684
equilibrium_dt1e-3,complex,246,I1_plus_I3,0.0017778389457554816
equilibrium_dt1e-3,complex,246,cos_theta3,0.10544956447740196
equilibrium_dt1e-3,complex,246,cos_theta1_plus_cos_theta3,0.008268282416718693
equilibrium_dt1e-3,complex,247,I2,0.003833789106898833
equilibrium_dt1e-3,complex,247,I1_plus_I3,0.0003543761255826852
equilibrium_dt1e-3,complex,247,cos_theta3,0.10002188008548148
equilibrium_dt1e-3,complex,247,cos_theta1_plus_cos_theta3,0.0034801738247003137
equilibrium_dt1e-3,complex,248,I2,0.0030238932960787676
equilibrium_dt1e-3,complex,248,I1_plus_I3,0.002056317909755914
equilibrium_dt1e-3,complex,248,cos_theta3,0.10028929024531262
equilibrium_dt1e-3,complex,248,cos_theta1_plus_cos_theta3,0.003927348124706172
equilibrium_dt1e-3,complex,249,I2,0.00740356573608446
equilibrium_dt1e-3,complex,249,I1_plus_I3,0.00025062452595974756
equilibrium_dt1e-3,complex,249,cos_theta3,0.09956697956505328
equilibrium_dt1e-3,complex,249,cos_theta1_plus_cos_theta3,0.006691784408898658
equilibrium_dt1e-3,complex,250,I2,0.0010967633602752716
equilibrium_dt1e-3,complex,250,I1_plus_I3,0.0018579770985905262
equilibrium_dt1e-3,complex,250,cos_theta3,0.09401994583071734
equilibrium_dt1e-3,complex,250,cos_theta1_plus_cos_theta3,0.0021703957861345688
equilibrium_dt1e-3,complex,251,I2,0.006301182021068472
equilibrium_dt1e-3,complex,251,I1_plus_I3,0.0011535894502821642
equilibrium_dt1e-3,complex,251,cos_theta3,0.09680795927075977
equilibrium_dt1e-3,complex,251,cos_theta1_plus_cos_theta3,0.004699127482645065
equilibrium_dt1e-3,complex,252,I2,0.007031302569383876
equilibrium_dt1e-3,complex,252,I1_plus_I3,0.002419238606500802
equilibrium_dt1e-3,complex,252,cos_theta3,0.10095375354377589
equilibrium_dt1e-3,complex,252,cos_theta1_plus_cos_theta3,0.006053220465182733
equilibrium_dt1e-3,complex,253,I2,0.0040701643970531215
equilibrium_dt1e-3,complex,253,I1_plus_I3,0.0034777182572978686
equilibrium_dt1e-3,complex,253,cos_theta3,0.1016893871855097
equilibrium_dt1e-3,complex,253,cos_theta1_plus_cos_theta3,0.0050893268872537565
equilibrium_dt1e-3,complex,254,I2,0.005181260443782673
equilibrium_dt1e-3,complex,254,I1_plus_I3,0.0008827272198585533
equilibrium_dt1e-3,complex,254,cos_theta3,0.09765784129287594
equilibrium_dt1e-3,complex,254,cos_theta1_plus_cos_theta3,0.002654559009389163
equilibrium_dt1e-3,complex,255,I2,0.004301548127691077
equilibrium_dt1e-3,complex,255,I1_plus_I3,0.0004472142216871983
equilibrium_dt1e-3,complex,255,cos_theta3,0.1053240931701802
equilibrium_dt1e-3,complex,255,cos_theta1_plus_cos_theta3,0.005978683062893795
equilibrium_dt1e-3,complex,256,I2,0.006351281909886244
equilibrium_dt1e-3,complex,256,I1_plus_I3,0.00012515367225908195
equilibrium_dt1e-3,complex,256,cos_theta3,0.10551577021427877
equilibrium_dt1e-3,complex,256,cos_theta1_plus_cos_theta3,0.004120019815200127
equilibrium_dt1e-3,complex,257,I2,0.0023484696182716884
equilibrium_dt1e-3,complex,257,I1_plus_I3,0.0015394749530294918
equilibrium_dt1e-3,complex,257,cos_theta3,0.09088079575470799
equilibrium_dt1e-3,complex,257,cos_theta1_plus_cos_theta3,0.003462880149904652
equilibrium_dt1e-3,complex,258,I2,0.00546684762673554
equilibrium_dt1e-3,complex,258,I1_plus_I3,0.0006831200926171616
equilibrium_dt1e-3,complex,258,cos_theta3,0.09630498932169801
equilibrium_dt1e-3,complex,258,cos_theta1_plus_cos_theta3,0.0025635934187354286
equilibrium_dt1e-3,complex,259,I2,0.005717992140560567
equilibrium_dt1e-3,complex,259,I1_plus_I3,0.0019089315858910982
equilibrium_dt1e-3,complex,259,cos_theta3,0.09290722082811158
equilibrium_dt1e-3,complex,259,cos_theta1_plus_cos_theta3,0.00400345943370042
equilibrium_dt1e-3,complex,260,I2,0.005114014177676547
equilibrium_dt1e-3,complex,260,I1_plus_I3,0.001134402622312334
equilibrium_dt1e-3,complex,260,cos_theta3,0.10212991873500367
equilibrium_dt1e-3,complex,260,cos_theta1_plus_cos_theta3,0.0066794396917600985
equilibrium_dt1e-3,complex,261,I2,0.0034525611320466326
equilibrium_dt1e-3,complex,261,I1_plus_I3,0.0031425944151241073
equilibrium_dt1e-3,complex,261,cos_theta3,0.09276896995935092
equilibrium_dt1e-3,complex,261,cos_theta1_plus_cos_theta3,0.003895177868410151
equilibrium_dt1e-3,complex,262,I2,0.0033778966977492343
equilibrium_dt1e-3,complex,262,I1_plus_I3,0.0002561109154607489
equilibrium_dt1e-3,complex,262,cos_theta3,0.10758201273990399
equilibrium_dt1e-3,complex,262,cos_theta1_plus_cos_theta3,0.004975909077797425
equilibrium_dt1e-3,complex,263,I2,0.004826640284483852
equilibrium_dt1e-3,complex,263,I1_plus_I3,0.0031257025357293976
equilibrium_dt1e-3,complex,263,cos_theta3,0.09931051557803865
equilibrium_dt1e-3,complex,263,cos_theta1_plus_cos_theta3,0.003144683771878901
equilibrium_dt1e-3,complex,264,I2,0.005702381185663435
equilibrium_dt1e-3,complex,264,I1_plus_I3,0.00032261166808623303
equilibrium_dt1e-3,complex,264,cos_theta3,0.10234107104859559
equilibrium_dt1e-3,complex,264,cos_theta1_plus_cos_theta3,0.005822189566667036
equilibrium_dt1e-3,complex,265,I2,0.0036958138107271677
equilibrium_dt1e-3,complex,265,I1_plus_I3,0.0013455371667072196
equilibrium_dt1e-3,complex,265,cos_theta3,0.0962464982603201
equilibrium_dt1e-3,complex,265,cos_theta1_plus_cos_theta3,0.006399449729652632
equilibrium_dt1e-3,complex,266,I2,0.005116673242468298
equilibrium_dt1e-3,complex,266,I1_plus_I3,0.0026475231171744582
equilibrium_dt1e-3,complex,266,cos_theta3,0.10445453684272372
equilibrium_dt1e-3,complex,266,cos_theta1_plus_cos_theta3,0.006070049748292762
equilibrium_dt1e-3,complex,267,I2,0.009063603951022379
equilibrium_dt1e-3,complex,267,I1_plus_I3,0.0007375855715570341
equilibrium_dt1e-3,complex,267,cos_theta3,0.10414838313815691
equilibrium_dt1e-3,complex,267,cos_theta1_plus_cos_theta3,0.007793770723459294
equilibrium_dt1e-3,complex,268,I2,0.005135722752883717
equilibrium_dt1e-3,complex,268,I1_plus_I3,0.005854973379809714
equilibrium_dt1e-3,complex,268,cos_theta3,0.10245867581624511
equilibrium_dt1e-3,complex,268,cos_theta1_plus_cos_theta3,0.009048631651210469
equilibrium_dt1e-3,complex,269,I2,0.008930545320352978
equilibrium_dt1e-3,complex,269,I1_plus_I3,0.0004084946540927404
equilibrium_dt1e-3,complex,269,cos_theta3,0.1139327278523651
equilibrium_dt1e-3,complex,269,cos_theta1_plus_cos_theta3,0.008195817085822496
equilibrium_dt1e-3,complex,270,I2,0.003565467587833234
equilibrium_dt1e-3,complex,270,I1_plus_I3,0.0022973309540636334
equilibrium_dt1e-3,complex,270,cos_theta3,0.09238473665207499
equilibrium_dt1e-3,complex,270,cos_theta1_plus_cos_theta3,0.003408599076302819
equilibrium_dt1e-3,complex,271,I2,0.003183835046113295
equilibrium_dt1e-3,complex,271,I1_plus_I3,0.0010193888612193985
equilibrium_dt1e-3,complex,271,cos_theta3,0.10322096984427809
equilibrium_dt1e-3,complex,271,cos_theta1_plus_cos_theta3,0.00671775613527259
equilibrium_dt1e-3,complex,272,I2,0.008067200526319113
equilibrium_dt1e-3,complex,272,I1_plus_I3,0.0029057556682202165
equilibrium_dt1e-3,complex,272,cos_theta3,0.10361015724534274
equilibrium_dt1e-3,complex,272,cos_theta1_plus_cos_theta3,0.00745838122157489
equilibrium_dt1e-3,complex,273,I2,0.0038317712351494193
equilibrium_dt1e-3,complex,273,I1_plus_I3,0.003953843404061556
equilibrium_dt1e-3,complex,273,cos_theta3,0.0945073619419985
equilibrium_dt1e-3,complex,273,cos_theta1_plus_cos_theta3,0.006335496966807921
equilibrium_dt1e-3,complex,274,I2,0.0039213534447541405
equilibrium_dt1e-3,complex,274,I1_plus_I3,0.0010759057169009837
equilibrium_dt1e-3,complex,274,cos_theta3,0.10316376738453588
equilibrium_dt1e-3,complex,274,cos_theta1_plus_cos_theta3,0.006066889382429257
equilibrium_dt1e-3,complex,275,I2,0.003234014938144888
equilibrium_dt1e-3,complex,275,I1_plus_I3,0.0013328045531036524
equilibrium_dt1e-3,complex,275,cos_theta3,0.10401293491218962
equilibrium_dt1e-3,complex,275,cos_theta1_plus_cos_theta3,0.00438456240033553
equilibrium_dt1e-3,complex,276,I2,0.006295832932297214
equilibrium_dt1e-3,complex,276,I1_plus_I3,0.000851652316128014
equilibrium_dt1e-3,complex,276,cos_theta3,0.11174977594462389
equilibrium_dt1e-3,complex,276,cos_theta1_plus_cos_theta3,0.006568564348592426
equilibrium_dt1e-3,complex,277,I2,0.007149746870411459
equilibrium_dt1e-3,complex,277,I1_plus_I3,0.0006131826842500904
equilibrium_dt1e-3,complex,277,cos_theta3,0.10762107304855797
equilibrium_dt1e-3,complex,277,cos_theta1_plus_cos_theta3,0.007484958918272705
equilibrium_dt1e-3,complex,278,I2,0.006688380285826534
equilibrium_dt1e-3,complex,278,I1_plus_I3,0.005740168977473554
equilibrium_dt1e-3,complex,278,cos_theta3,0.10196613460177016
equilibrium_dt1e-3,complex,278,cos_theta1_plus_cos_theta3,0.007150453262607771
equilibrium_dt1e-3,complex,279,I2,0.004168022556621257
equilibrium_dt1e-3,complex,279,I1_plus_I3,0.0016543469022613994
equilibrium_dt1e-3,complex,279,cos_theta3,0.10762035687590554
equilibrium_dt1e-3,complex,279,cos_theta1_plus_cos_theta3,0.005710023076843228
equilibrium_dt1e-3,complex,280,I2,0.004736025715736627
equilibrium_dt1e-3,complex,280,I1_plus_I3,0.0016671961738276232
equilibrium_dt1e-3,complex,280,cos_theta3,0.09576090652423078
equilibrium_dt1e-3,complex,280,cos_theta1_plus_cos_theta3,0.003983889836675706
equilibrium_dt1e-3,complex,281,I2,0.005752471136973609
equilibrium_dt1e-3,complex,281,I1_plus_I3,0.0024763240511063204
equilibrium_dt1e-3,complex,281,cos_theta3,0.10468734646857629
equilibrium_dt1e-3,complex,281,cos_theta1_plus_cos_theta3,0.00491428118451683
equilibrium_dt1e-3,complex,282,I2,0.0028989639202022556
equilibrium_dt1e-3,complex,282,I1_plus_I3,0.0015496722716101053
equilibrium_dt1e-3,complex,282,cos_theta3,0.10294141779412103
equilibrium_dt1e-3,complex,282,cos_theta1_plus_cos_theta3,0.004277311551344349
equilibrium_dt1e-3,complex,283,I2,0.005051371003578524
equilibrium_dt1e-3,complex,283,I1_plus_I3,0.0016310436997687445
equilibrium_dt1e-3,complex,283,cos_theta3,0.09273616887210698
equilibrium_dt1e-3,complex,283,cos_theta1_plus_cos_theta3,0.0025456303879828053
equilibrium_dt1e-3,complex,284,I2,0.006658689811058665
equilibrium_dt1e-3,complex,284,I1_plus_I3,0.0009176062495966905
equilibrium_dt1e-3,complex,284,cos_theta3,0.09840176926491716
equilibrium_dt1e-3,complex,284,cos_theta1_plus_cos_theta3,0.0072604677833039526
equilibrium_dt1e-3,complex,285,I2,0.006315665679836101
equilibrium_dt1e-3,complex,285,I1_plus_I3,7.197238119990364e-05
equilibrium_dt1e-3,complex,285,cos_theta3,0.09743826308318937
equilibrium_dt1e-3,complex,285,cos_theta1_plus_cos_theta3,0.005741254871252251
equilibrium_dt1e-3,complex,286,I2,0.003544811250882812
