timestep,i,j,theta1,theta3,target_density,reconstructed_density,difference
coarse,38,21,0.890117918517108,-0.8901179185171082,0.01923500110708902,0.018597924063650587,-0.0006370770434384332
coarse,38,22,0.890117918517108,-0.7853981633974485,0.018380112168996095,0.017855342026707407,-0.0005247701422886886
coarse,38,23,0.890117918517108,-0.6806784082777886,0.018950038127724656,0.01870035556776976,-0.000249682559954896
coarse,38,24,0.890117918517108,-0.5759586531581289,0.018380112168996172,0.016997458401432134,-0.0013826537675640377
coarse,38,25,0.890117918517108,-0.4712388980384692,0.01681281578249255,0.01766607912332985,0.0008532633408372993
coarse,38,26,0.890117918517108,-0.36651914291880927,0.016784319484556123,0.017049320695507877,0.0002650012109517534
coarse,38,27,0.890117918517108,-0.2617993877991496,0.017411238039157617,0.01713492800304298,-0.0002763100361146374
coarse,38,28,0.890117918517108,-0.15707963267948988,0.016385371313446133,0.017235509682099037,0.0008501383686529036
coarse,38,29,0.890117918517108,-0.05235987755982996,0.016784319484556123,0.01687446941203387,9.014992747774508e-05
coarse,38,30,0.890117918517108,0.05235987755982974,0.016869808378365478,0.01650244092379238,-0.0003673674545730983
coarse,38,31,0.890117918517108,0.15707963267948943,0.016755823186619695,0.015329541120390528,-0.0014262820662291672
coarse,38,32,0.890117918517108,0.26179938779914935,0.016071912036145424,0.015168921519073527,-0.0009029905170718968
coarse,38,33,0.890117918517108,0.36651914291880905,0.01578694905678121,0.01486676975014215,-0.0009201793066390598
coarse,38,34,0.890117918517108,0.47123889803846875,0.016014919440272567,0.015447768937806403,-0.0005671505024661648
coarse,38,35,0.890117918517108,0.5759586531581287,0.015017549012497586,0.014783793774295777,-0.0002337552382018094
coarse,38,36,0.890117918517108,0.6806784082777884,0.015530482375353354,0.015628299496145862,9.781712079250798e-05
coarse,38,37,0.890117918517108,0.7853981633974481,0.014476119351705452,0.014392875525111344,-8.32438265941076e-05
coarse,38,38,0.890117918517108,0.890117918517108,0.014960556416624731,0.014416071831455574,-0.0005444845851691575
coarse,38,39,0.890117918517108,0.9948376736367677,0.01296581556107482,0.01368536915076299,0.0007195535896881693
coarse,38,40,0.890117918517108,1.0995574287564271,0.01453311194757837,0.013945385150876094,-0.0005877267967022756
coarse,38,41,0.890117918517108,1.204277183876087,0.014761082331069672,0.01501258452784203,0.00025150219677235776
coarse,38,42,0.890117918517108,1.308996938995747,0.014504615649641943,0.013634640543069768,-0.000869975106572175
coarse,38,43,0.890117918517108,1.4137166941154065,0.013991682286786235,0.014694839572177093,0.0007031572853908579
coarse,38,44,0.890117918517108,1.5184364492350664,0.013621230413612554,0.014022751314806183,0.0004015209011936291
coarse,38,45,0.890117918517108,1.6231562043547263,0.01453311194757837,0.014134725870135707,-0.00039838607744266223
coarse,38,46,0.890117918517108,1.7278759594743858,0.015188526800116219,0.014314773651141248,-0.0008737531489749709
coarse,38,47,0.890117918517108,1.8325957145940457,0.015245519395988946,0.014703945762238069,-0.0005415736337508765
coarse,38,48,0.890117918517108,1.9373154697137056,0.016214393525827635,0.01602723037382894,-0.0001871631519986955
coarse,38,49,0.890117918517108,2.042035224833365,0.016071912036145494,0.015688601970343528,-0.00038331006580196586
coarse,38,50,0.890117918517108,2.146754979953025,0.016527852803128202,0.01481857685412758,-0.0017092759490006226
coarse,38,51,0.890117918517108,2.251474735072685,0.01738274174122119,0.016115098846705284,-0.0012676428945159052
coarse,38,52,0.890117918517108,2.3561944901923444,0.01846560106280546,0.016454712056053655,-0.002010889006751806
coarse,38,53,0.890117918517108,2.4609142453120043,0.01903552702153386,0.01959324464172284,0.0005577176201889793
coarse,38,54,0.890117918517108,2.5656340004316642,0.01983342336375401,0.02069983205547699,0.00086640869172298
coarse,38,55,0.890117918517108,2.6703537555513237,0.021144253068829704,0.021257196128498985,0.0001129430596692807
coarse,38,56,0.890117918517108,2.7750735106709836,0.023366964307870906,0.02281293799653977,-0.0005540263113311371
coarse,38,57,0.890117918517108,2.8797932657906435,0.023480949499616818,0.025484086126012735,0.002003136626395917
coarse,38,58,0.890117918517108,2.984513020910303,0.024734786608819656,0.02438853538359591,-0.0003462512252237447
coarse,38,59,0.890117918517108,3.089232776029963,0.024449823629455168,0.02730813440913497,0.0028583107796798027
coarse,39,0,0.9948376736367677,-3.089232776029963,0.026929001549924628,0.02896469769659517,0.002035696146670544
coarse,39,1,0.9948376736367677,-2.9845130209103035,0.028325320148809726,0.027700618002573354,-0.0006247021462363715
coarse,39,2,0.9948376736367677,-2.879793265790644,0.029921112833249584,0.028321973797797148,-0.0015991390354524355
coarse,39,3,0.9948376736367677,-2.7750735106709836,0.029123216491029596,0.030451082191866517,0.0013278657008369207
coarse,39,4,0.9948376736367677,-2.670353755551324,0.027413438614844018,0.030937212456909405,0.003523773842065387
coarse,39,5,0.9948376736367677,-2.5656340004316647,0.028097349765318184,0.029158535766353844,0.0010611860010356598
coarse,39,6,0.9948376736367677,-2.4609142453120048,0.028752764617856155,0.029139616898736214,0.0003868522808800588
coarse,39,7,0.9948376736367677,-2.356194490192345,0.02784088308389033,0.028210294168774543,0.0003694110848842143
coarse,39,8,0.9948376736367677,-2.2514747350726854,0.027128475635479623,0.026991520045668183,-0.00013695558981144038
coarse,39,9,0.9948376736367677,-2.1467549799530254,0.0256751644407219,0.02593529775914522,0.00026013331842331816
coarse,39,10,0.9948376736367677,-2.0420352248333655,0.025162231077866082,0.02475765004660833,-0.00040458103125775094
coarse,39,11,0.9948376736367677,-1.9373154697137058,0.023110497626443252,0.024795728162672486,0.001685230536229234
coarse,39,12,0.9948376736367677,-1.8325957145940461,0.025162231077866137,0.023831559609821987,-0.0013306714680441506
coarse,39,13,0.9948376736367677,-1.7278759594743862,0.021657186431685464,0.023518055377672816,0.0018608689459873526
coarse,39,14,0.9948376736367677,-1.6231562043547265,0.021970645708986124,0.021604786930751917,-0.0003658587782342064
coarse,39,15,0.9948376736367677,-1.5184364492350668,0.021885156815176887,0.021682413058595525,-0.00020274375658136182
coarse,39,16,0.9948376736367677,-1.413716694115407,0.020146882641054766,0.021315493043413365,0.0011686104023585983
coarse,39,17,0.9948376736367677,-1.3089969389957472,0.020374853024546148,0.019862329160517132,-0.0005125238640290158
coarse,39,18,0.9948376736367677,-1.2042771838760875,0.021372223452321176,0.019411951905976,-0.001960271546345177
coarse,39,19,0.9948376736367677,-1.0995574287564276,0.019947408555499768,0.01989340620006855,-5.400235543121662e-05
coarse,39,20,0.9948376736367677,-0.9948376736367679,0.01875056404216974,0.018831850560882834,8.128651871309317e-05
coarse,39,21,0.9948376736367677,-0.8901179185171082,0.01909251961740696,0.018561166643375905,-0.000531352974031056
coarse,39,22,0.9948376736367677,-0.7853981633974485,0.018978534425661164,0.018767605007244673,-0.00021092941841649102
coarse,39,23,0.9948376736367677,-0.6806784082777886,0.019007030723597593,0.01830205541513297,-0.000704975308464622
coarse,39,24,0.9948376736367677,-0.5759586531581289,0.017525223230903404,0.016385137366547623,-0.0011400858643557804
coarse,39,25,0.9948376736367677,-0.4712388980384692,0.018066652891695463,0.019050473074232577,0.0009838201825371137
coarse,39,26,0.9948376736367677,-0.36651914291880927,0.01752522323090333,0.0182417756353789,0.0007165524044755699
coarse,39,27,0.9948376736367677,-0.2617993877991496,0.01789567510407697,0.01704135595681606,-0.0008543191472609075
coarse,39,28,0.9948376736367677,-0.15707963267948988,0.01706928246392048,0.01577528379963395,-0.0012939986642865296
coarse,39,29,0.9948376736367677,-0.05235987755982996,0.017582215826776187,0.017181671620144574,-0.0004005442066316138
coarse,39,30,0.9948376736367677,0.05235987755982974,0.016128904632018416,0.01590697305454344,-0.0002219315774749757
coarse,39,31,0.9948376736367677,0.15707963267948943,0.016328378717573346,0.015919857610460632,-0.00040852110711271303
coarse,39,32,0.9948376736367677,0.26179938779914935,0.016356875015509774,0.014876914142538339,-0.0014799608729714354
coarse,39,33,0.9948376736367677,0.36651914291880905,0.01590093424852699,0.0145253640283411,-0.00137557022018589
coarse,39,34,0.9948376736367677,0.47123889803846875,0.016185897227891204,0.01542757685668888,-0.0007583203712023239
coarse,39,35,0.9948376736367677,0.5759586531581287,0.015359504587734786,0.015369688496632701,1.0183908897915678e-05
coarse,39,36,0.9948376736367677,0.6806784082777884,0.01456160824551486,0.015238563796492799,0.0006769555509779385
coarse,39,37,0.9948376736367677,0.7853981633974481,0.015017549012497649,0.014338318444157526,-0.0006792305683401226
coarse,39,38,0.9948376736367677,0.890117918517108,0.014932060118688365,0.014206439025566337,-0.0007256210931220284
coarse,39,39,0.9948376736367677,0.9948376736367677,0.014333637862023435,0.013897352775968581,-0.000436285086054854
coarse,39,40,0.9948376736367677,1.0995574287564271,0.015815445354717707,0.014218237969884202,-0.0015972073848335051
coarse,39,41,0.9948376736367677,1.204277183876087,0.01481807492694259,0.014902319692950085,8.424476600749596e-05
coarse,39,42,0.9948376736367677,1.308996938995747,0.013763711903294867,0.014742287585056772,0.0009785756817619045
coarse,39,43,0.9948376736367677,1.4137166941154065,0.013934689690913436,0.014269658884547782,0.0003349691936343456
coarse,39,44,0.9948376736367677,1.5184364492350664,0.014390630457896169,0.0143110310918997,-7.959936599646888e-05
coarse,39,45,0.9948376736367677,1.6231562043547263,0.014134163776468436,0.015327767848544109,0.0011936040720756727
coarse,39,46,0.9948376736367677,1.7278759594743858,0.015558978673289852,0.014364772628521491,-0.0011942060447683606
coarse,39,47,0.9948376736367677,1.8325957145940457,0.015501986077416863,0.01484395553974536,-0.0006580305376715032
coarse,39,48,0.9948376736367677,1.9373154697137056,0.015672963865035566,0.015537030983021553,-0.00013593288201401224
coarse,39,49,0.9948376736367677,2.042035224833365,0.015501986077416995,0.01651143579860891,0.0010094497211919143
coarse,39,50,0.9948376736367677,2.146754979953025,0.017439734337093973,0.015430622335048732,-0.002009112002045241
coarse,39,51,0.9948376736367677,2.251474735072685,0.01786717880614054,0.017649731039455593,-0.00021744776668494725
coarse,39,52,0.9948376736367677,2.3561944901923444,0.01989041595962695,0.018240496884931703,-0.0016499190746952462
coarse,39,53,0.9948376736367677,2.4609142453120043,0.019776430767881072,0.020147974596119368,0.0003715438282382959
coarse,39,54,0.9948376736367677,2.5656340004316642,0.021087260472956938,0.01980238130600415,-0.0012848791669527876
coarse,39,55,0.9948376736367677,2.6703537555513237,0.0207453048977198,0.02276731276978029,0.002022007872060489
coarse,39,56,0.9948376736367677,2.7750735106709836,0.021628690133748896,0.023665596288433594,0.002036906154684697
coarse,39,57,0.9948376736367677,2.8797932657906435,0.02365192728723549,0.02645885508356507,0.002806927796329583
coarse,39,58,0.9948376736367677,2.984513020910303,0.024050875458345486,0.026363861392627735,0.002312985934282249
coarse,39,59,0.9948376736367677,3.089232776029963,0.02650155708087809,0.028101392079516133,0.0015998349986380417
coarse,40,0,1.0995574287564271,-3.089232776029963,0.02846780163849175,0.028515058459249436,4.72568207576865e-05
coarse,40,1,1.0995574287564271,-2.9845130209103035,0.027812386785954015,0.030834779870698187,0.0030223930847441717
coarse,40,2,1.0995574287564271,-2.879793265790644,0.027669905296271755,0.028900136495204152,0.0012302311989323966
coarse,40,3,1.0995574287564271,-2.7750735106709836,0.028752764617856034,0.029662420177743665,0.0009096555598876316
coarse,40,4,1.0995574287564271,-2.670353755551324,0.029351186874521144,0.02857444078235898,-0.0007767460921621651
coarse,40,5,1.0995574287564271,-2.5656340004316647,0.030234572110550296,0.030155859571498165,-7.871253905213094e-05
coarse,40,6,1.0995574287564271,-2.4609142453120048,0.030918483261024702,0.029004756159427093,-0.0019137271015976093
coarse,40,7,1.0995574287564271,-2.356194490192345,0.028296823850873183,0.029476080644273688,0.001179256793400505
coarse,40,8,1.0995574287564271,-2.2514747350726854,0.028296823850873183,0.02816352610424191,-0.00013329774663127167
coarse,40,9,1.0995574287564271,-2.1467549799530254,0.02709997933754331,0.025563101993758944,-0.0015368773437843646
coarse,40,10,1.0995574287564271,-2.0420352248333655,0.02764140899833533,0.024916174670618903,-0.002725234327716427
coarse,40,11,1.0995574287564271,-1.9373154697137058,0.02576065333453107,0.02653358196629114,0.0007729286317600705
coarse,40,12,1.0995574287564271,-1.8325957145940461,0.022740045753269735,0.02373106040702243,0.0009910146537526962
coarse,40,13,1.0995574287564271,-1.7278759594743862,0.025361705163421136,0.023370264727112535,-0.001991440436308601
coarse,40,14,1.0995574287564271,-1.6231562043547265,0.02234109758215969,0.0231143626589279,0.000773265076768212
coarse,40,15,1.0995574287564271,-1.5184364492350668,0.022825534647079013,0.021619668642886905,-0.0012058660041921083
coarse,40,16,1.0995574287564271,-1.413716694115407,0.02214162349660474,0.022288465930167523,0.0001468424335627841
coarse,40,17,1.0995574287564271,-1.3089969389957472,0.02145771234613042,0.02111005323671346,-0.0003476591094169583
coarse,40,18,1.0995574287564271,-1.2042771838760875,0.020773801195656187,0.020844967230698716,7.116603504252889e-05
coarse,40,19,1.0995574287564271,-1.0995574287564276,0.020232371534864048,0.019023638014972304,-0.0012087335198917443
coarse,40,20,1.0995574287564271,-0.9948376736367679,0.0193204900008983,0.02063672597169723,0.0013162359707989298
coarse,40,21,1.0995574287564271,-0.8901179185171082,0.02026086783280052,0.019327779383347902,-0.0009330884494526195
coarse,40,22,1.0995574287564271,-0.7853981633974485,0.018864549233915454,0.01792264959454616,-0.0009418996393692931
coarse,40,23,1.0995574287564271,-0.6806784082777886,0.01980492706581758,0.01743504595296151,-0.002369881112856069
coarse,40,24,1.0995574287564271,-0.5759586531581289,0.01857958625455125,0.01812733287908486,-0.0004522533754663903
coarse,40,25,1.0995574287564271,-0.4712388980384692,0.017924171402013325,0.018560328688362566,0.0006361572863492412
coarse,40,26,1.0995574287564271,-0.36651914291880927,0.01709777876185691,0.019356229627691575,0.0022584508658346665
coarse,40,27,1.0995574287564271,-0.2617993877991496,0.017981163997886254,0.01701505014672842,-0.0009661138511578328
coarse,40,28,1.0995574287564271,-0.15707963267948988,0.018608082552487602,0.01812092436361468,-0.0004871581888729222
coarse,40,29,1.0995574287564271,-0.05235987755982996,0.017781689912331183,0.01656474463436913,-0.0012169452779620532
coarse,40,30,1.0995574287564271,0.05235987755982974,0.018123645487568396,0.01566447477331605,-0.002459170714252345
coarse,40,31,1.0995574287564271,0.15707963267948943,0.017297252847411904,0.017195301472254974,-0.00010195137515692926
coarse,40,32,1.0995574287564271,0.26179938779914935,0.01738274174122119,0.016388430217874075,-0.0009943115233471134
coarse,40,33,1.0995574287564271,0.36651914291880905,0.017525223230903404,0.017523402553659313,-1.8206772440902685e-06
coarse,40,34,1.0995574287564271,0.47123889803846875,0.0174967269329669,0.016903169873444302,-0.0005935570595225967
coarse,40,35,1.0995574287564271,0.5759586531581287,0.0163853713134462,0.016243766943949633,-0.00014160436949656532
coarse,40,36,1.0995574287564271,0.6806784082777884,0.016983793570111268,0.016293132880903578,-0.0006906606892076901
coarse,40,37,1.0995574287564271,0.7853981633974481,0.016869808378365478,0.01708631913180429,0.00021651075343881096
coarse,40,38,1.0995574287564271,0.890117918517108,0.016584845399001198,0.01670586966828061,0.0001210242692794121
coarse,40,39,1.0995574287564271,0.9948376736367677,0.015701460162971994,0.015589605490479039,-0.00011185467249295519
coarse,40,40,1.0995574287564271,1.0995574287564271,0.01706928246392055,0.0157108394754772,-0.0013584429884433494
coarse,40,41,1.0995574287564271,1.204277183876087,0.01627138612170042,0.016045477443648194,-0.00022590867805222584
coarse,40,42,1.0995574287564271,1.308996938995747,0.015615971269162709,0.015181687665264837,-0.00043428360389787153
coarse,40,43,1.0995574287564271,1.4137166941154065,0.015929430546463418,0.016351901744404682,0.0004224711979412647
coarse,40,44,1.0995574287564271,1.5184364492350664,0.01524551939598901,0.015264911257023173,1.939186103416292e-05
coarse,40,45,1.0995574287564271,1.6231562043547263,0.016670334292810552,0.015038733953244248,-0.0016316003395663043
coarse,40,46,1.0995574287564271,1.7278759594743858,0.015416497183607708,0.015134589331900384,-0.0002819078517073241
coarse,40,47,1.0995574287564271,1.8325957145940457,0.01789567510407682,0.016518800254388996,-0.0013768748496878237
coarse,40,48,1.0995574287564271,1.9373154697137056,0.015986423142336274,0.015622291733681294,-0.0003641314086549798
coarse,40,49,1.0995574287564271,2.042035224833365,0.01669883059074698,0.0175118744712477,0.0008130438805007204
coarse,40,50,1.0995574287564271,2.146754979953025,0.018836052935978946,0.01742861997306459,-0.001407432962914356
coarse,40,51,1.0995574287564271,2.251474735072685,0.019320490000898385,0.017054858494625097,-0.0022656315062732878
coarse,40,52,1.0995574287564271,2.3561944901923444,0.018294623275186966,0.01819265181424065,-0.00010197146094631515
coarse,40,53,1.0995574287564271,2.4609142453120043,0.02040334932248249,0.019829493441349298,-0.0005738558811331923
coarse,40,54,1.0995574287564271,2.5656340004316642,0.02057432711010123,0.02098743018064631,0.0004131030705450782
coarse,40,55,1.0995574287564271,2.6703537555513237,0.021514704942003363,0.02326681839606359,0.0017521134540602265
coarse,40,56,1.0995574287564271,2.7750735106709836,0.023537942095489577,0.024051089835303577,0.0005131477398140002
coarse,40,57,1.0995574287564271,2.8797932657906435,0.024136364352154764,0.02515907372521212,0.001022709373057356
coarse,40,58,1.0995574287564271,2.984513020910303,0.025418697759294045,0.02801765990409406,0.0025989621448000155
coarse,40,59,1.0995574287564271,3.089232776029963,0.026872008954051656,0.028135168328909988,0.0012631593748583317
coarse,41,0,1.204277183876087,-3.089232776029963,0.028752764617855787,0.0290132030079244,0.0002604383900686111
coarse,41,1,1.204277183876087,-2.9845130209103035,0.028952238703410908,0.031605223622137434,0.002652984918726526
coarse,41,2,1.204277183876087,-2.879793265790644,0.02872426831991936,0.03221851581653537,0.003494247496616011
coarse,41,3,1.204277183876087,-2.7750735106709836,0.03126043883626145,0.03201754181787682,0.0007571029816153679
coarse,41,4,1.204277183876087,-2.670353755551324,0.030434046196105166,0.031228427048458796,0.0007943808523536294
coarse,41,5,1.204277183876087,-2.5656340004316647,0.03054803138785075,0.03006957805847839,-0.00047845332937236293
coarse,41,6,1.204277183876087,-2.4609142453120048,0.03034855730229588,0.027978833635590377,-0.002369723666705504
coarse,41,7,1.204277183876087,-2.356194490192345,0.029607653555948625,0.02979787652781377,0.00019022297186514422
coarse,41,8,1.204277183876087,-2.2514747350726854,0.028296823850872937,0.03099325394672108,0.0026964300958481416
coarse,41,9,1.204277183876087,-2.1467549799530254,0.028097349765318066,0.02698313388079999,-0.001114215884518075
coarse,41,10,1.204277183876087,-2.0420352248333655,0.027156971933415822,0.02965707225941629,0.002500100326000468
coarse,41,11,1.204277183876087,-1.9373154697137058,0.026558549676750837,0.02729486953223022,0.0007363198554793844
coarse,41,12,1.204277183876087,-1.8325957145940461,0.025219223673738776,0.026001055003945506,0.0007818313302067302
coarse,41,13,1.204277183876087,-1.7278759594743862,0.02342395690374381,0.026441957690877774,0.003018000787133962
coarse,41,14,1.204277183876087,-1.6231562043547265,0.02487726809850159,0.023760804524518824,-0.0011164635739827657
coarse,41,15,1.204277183876087,-1.5184364492350668,0.023195986520252388,0.024136596880359823,0.0009406103601074349
coarse,41,16,1.204277183876087,-1.413716694115407,0.02262606056152383,0.022375150928667736,-0.00025090963285609447
coarse,41,17,1.204277183876087,-1.3089969389957472,0.023395460605807335,0.022240848316532735,-0.0011546122892746
coarse,41,18,1.204277183876087,-1.2042771838760875,0.021429216048193853,0.021689585589069263,0.0002603695408754103
coarse,41,19,1.204277183876087,-1.0995574287564276,0.021885156815176696,0.0197400661882285,-0.002145090626948197
coarse,41,20,1.204277183876087,-0.9948376736367679,0.02208463090073165,0.01907997147236423,-0.003004659428367421
coarse,41,21,1.204277183876087,-0.8901179185171082,0.01966244557613536,0.018663629333874623,-0.0009988162422607354
coarse,41,22,1.204277183876087,-0.7853981633974485,0.021343727154384526,0.019247480126435988,-0.0020962470279485383
coarse,41,23,1.204277183876087,-0.6806784082777886,0.02097327528121096,0.01889875942750902,-0.0020745158537019415
coarse,41,24,1.204277183876087,-0.5759586531581289,0.019121015915343226,0.017802567747783205,-0.0013184481675600213
coarse,41,25,1.204277183876087,-0.4712388980384692,0.020887786387401675,0.021187988223834577,0.00030020183643290205
coarse,41,26,1.204277183876087,-0.36651914291880927,0.019121015915343143,0.019205378589885996,8.436267454285315e-05
coarse,41,27,1.204277183876087,-0.2617993877991496,0.01963394927819893,0.01722675432386592,-0.00240719495433301
coarse,41,28,1.204277183876087,-0.15707963267948988,0.0184656010628053,0.017213560949848394,-0.0012520401129569071
coarse,41,29,1.204277183876087,-0.05235987755982996,0.018323119573123162,0.01761113213201163,-0.0007119874411115334
coarse,41,30,1.204277183876087,0.05235987755982974,0.018978534425661085,0.01689416924948065,-0.002084365176180436
coarse,41,31,1.204277183876087,0.15707963267948943,0.018807556638042438,0.018723450656672583,-8.410598136985442e-05
coarse,41,32,1.204277183876087,0.26179938779914935,0.017525223230903178,0.016856804405056987,-0.0006684188258461905
coarse,41,33,1.204277183876087,0.36651914291880905,0.01729725284741183,0.01862494162033119,0.001327688772919361
coarse,41,34,1.204277183876087,0.47123889803846875,0.017952667699949597,0.01933785069572357,0.0013851829957739724
coarse,41,35,1.204277183876087,0.5759586531581287,0.017439734337093893,0.017596554560617417,0.00015682022352352457
coarse,41,36,1.204277183876087,0.6806784082777884,0.01829462327518681,0.017420158763765983,-0.0008744645114208277
coarse,41,37,1.204277183876087,0.7853981633974481,0.017154771357729616,0.018102845145887527,0.0009480737881579111
coarse,41,38,1.204277183876087,0.890117918517108,0.017895675104076744,0.01797824956017671,8.257445609996528e-05
coarse,41,39,1.204277183876087,0.9948376736367677,0.016584845399001128,0.018139992923563605,0.0015551475245624766
coarse,41,40,1.204277183876087,1.0995574287564271,0.01758221582677611,0.0166744833254043,-0.00090773250137181
coarse,41,41,1.204277183876087,1.204277183876087,0.01590093424852672,0.016387150847778875,0.00048621659925215596
coarse,41,42,1.204277183876087,1.308996938995747,0.016926800974238265,0.01787320848656183,0.0009464075123235653
coarse,41,43,1.204277183876087,1.4137166941154065,0.016385371313446133,0.01738982762546927,0.0010044563120231373
coarse,41,44,1.204277183876087,1.5184364492350664,0.01575845275884458,0.01565016104682809,-0.00010829171201649085
coarse,41,45,1.204277183876087,1.6231562043547263,0.01681281578249255,0.01647804315211464,-0.00033477263037791014
coarse,41,46,1.204277183876087,1.7278759594743858,0.016727326888683267,0.01652374737744307,-0.00020357951124019488
coarse,41,47,1.204277183876087,1.8325957145940457,0.016157400929954567,0.016329813010942953,0.0001724120809883864
coarse,41,48,1.204277183876087,1.9373154697137056,0.018893045531851803,0.017383616676323516,-0.0015094288555282873
coarse,41,49,1.204277183876087,2.042035224833365,0.01612890463201828,0.017014778191623153,0.0008858735596048717
coarse,41,50,1.204277183876087,2.146754979953025,0.017781689912330954,0.01678686080268078,-0.0009948291096501735
coarse,41,51,1.204277183876087,2.251474735072685,0.019690941874071787,0.01793802002154723,-0.0017529218525245555
coarse,41,52,1.204277183876087,2.3561944901923444,0.019776430767881072,0.02015281320502826,0.000376382437147188
coarse,41,53,1.204277183876087,2.4609142453120043,0.02165718643168514,0.020923321014536814,-0.0007338654171483265
coarse,41,54,1.204277183876087,2.5656340004316642,0.022084630900731744,0.02252591393418236,0.0004412830334506179
coarse,41,55,1.204277183876087,2.6703537555513237,0.023509445797553145,0.02352971634374115,2.0270546188003863e-05
coarse,41,56,1.204277183876087,2.7750735106709836,0.02387989767072651,0.0242505158087951,0.0003706181380685909
coarse,41,57,1.204277183876087,2.8797932657906435,0.02607411261183167,0.02611161564098589,3.7503029154221934e-05
coarse,41,58,1.204277183876087,2.984513020910303,0.02729945342309808,0.02705468963444954,-0.00024476378864853737
coarse,41,59,1.204277183876087,3.089232776029963,0.028638779426109953,0.02861837296400263,-2.040646210732175e-05
coarse,42,0,1.308996938995747,-3.089232776029963,0.029579157258012446,0.029745305770989397,0.0001661485129769505
coarse,42,1,1.308996938995747,-2.9845130209103035,0.029550660960076143,0.031243707595126846,0.0016930466350507031
coarse,42,2,1.308996938995747,-2.879793265790644,0.03151690551768956,0.03062696466205488,-0.0008899408556346834
coarse,42,3,1.308996938995747,-2.7750735106709836,0.030491038791978148,0.030752052909315663,0.0002610141173375151
coarse,42,4,1.308996938995747,-2.670353755551324,0.030206075812613996,0.03327488431929714,0.003068808506683146
coarse,42,5,1.308996938995747,-2.5656340004316647,0.02909472019309317,0.03237530972022318,0.0032805895271300067
coarse,42,6,1.308996938995747,-2.4609142453120048,0.03157389811356255,0.03221666007674397,0.0006427619631814221
coarse,42,7,1.308996938995747,-2.356194490192345,0.029607653555948875,0.028037650537292413,-0.0015700030186564622
coarse,42,8,1.308996938995747,-2.2514747350726854,0.029721638747694585,0.03123751522865176,0.0015158764809571762
coarse,42,9,1.308996938995747,-2.1467549799530254,0.030377053600232563,0.029179099622894,-0.0011979539773385624
coarse,42,10,1.308996938995747,-2.0420352248333655,0.027213964529288908,0.02972237539971594,0.0025084108704270316
coarse,42,11,1.308996938995747,-1.9373154697137058,0.02815434236119104,0.028355558774253904,0.00020121641306286228
coarse,42,12,1.308996938995747,-1.8325957145940461,0.02604561631389541,0.027338704941246305,0.0012930886273508947
coarse,42,13,1.308996938995747,-1.7278759594743862,0.024763282906756136,0.02520755419274408,0.0004442712859879447
coarse,42,14,1.308996938995747,-1.6231562043547265,0.025019749588183936,0.02412730082675139,-0.000892448761432546
coarse,42,15,1.308996938995747,-1.5184364492350668,0.02385140137279043,0.023893089325084754,4.1687952294321845e-05
coarse,42,16,1.308996938995747,-1.413716694115407,0.023167490222316157,0.0218919576931052,-0.0012755325292109591
coarse,42,17,1.308996938995747,-1.3089969389957472,0.021001771579147566,0.022425535558721562,0.0014237639795739963
coarse,42,18,1.308996938995747,-1.2042771838760875,0.021514704942003318,0.021585548187529408,7.084324552609003e-05
coarse,42,19,1.308996938995747,-1.0995574287564276,0.021771171623431177,0.02020746799054932,-0.0015637036328818577
coarse,42,20,1.308996938995747,-0.9948376736367679,0.021058764175020422,0.019477449925355897,-0.0015813142496645255
coarse,42,21,1.308996938995747,-0.8901179185171082,0.019263497405025528,0.018992641291666907,-0.000270856113358621
coarse,42,22,1.308996938995747,-0.7853981633974485,0.01983342336375401,0.020102738171432263,0.0002693148076782538
coarse,42,23,1.308996938995747,-0.6806784082777886,0.020118386343118296,0.019250095026026617,-0.0008682913170916795
coarse,42,24,1.308996938995747,-0.5759586531581289,0.02023237153486409,0.0178725865310241,-0.0023597850038399905
coarse,42,25,1.308996938995747,-0.4712388980384692,0.019605452980262585,0.01964797919869888,4.252621843629442e-05
coarse,42,26,1.308996938995747,-0.36651914291880927,0.02034635672660972,0.020156742235958116,-0.00018961449065160382
coarse,42,27,1.308996938995747,-0.2617993877991496,0.01974793446994481,0.018112705009870316,-0.0016352294600744943
coarse,42,28,1.308996938995747,-0.15707963267948988,0.01895003812772474,0.0184549906986539,-0.0004950474290708398
coarse,42,29,1.308996938995747,-0.05235987755982996,0.02065981600391043,0.019620493497246188,-0.0010393225066642406
coarse,42,30,1.308996938995747,0.05235987755982974,0.018636578850424107,0.01918530370434202,0.0005487248539179125
coarse,42,31,1.308996938995747,0.15707963267948943,0.018009660295822606,0.018357170875613848,0.0003475105797912416
coarse,42,32,1.308996938995747,0.26179938779914935,0.018237630679314033,0.01891120598678971,0.000673575307475676
coarse,42,33,1.308996938995747,0.36651914291880905,0.019519964086453383,0.01958584989518123,6.588580872784675e-05
coarse,42,34,1.308996938995747,0.47123889803846875,0.019007030723597593,0.01946845948804522,0.00046142876444762657
coarse,42,35,1.308996938995747,0.5759586531581287,0.018665075148360456,0.017773338541527527,-0.0008917366068329283
coarse,42,36,1.308996938995747,0.6806784082777884,0.018152141785504824,0.01869368591669819,0.0005415441311933666
coarse,42,37,1.308996938995747,0.7853981633974481,0.01832311957312332,0.017596632056025945,-0.0007264875170973732
