case,mode,lambda_real,lambda_imag,I_equal,theta1,theta3,phi_real,phi_imag
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-2.5918139392115793,-0.5279949924059346,-0.08512766975290831
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-2.5132741228718345,-0.5209000866875308,-0.09395176993762644
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-2.4347343065320897,-0.5088249888113676,-0.10249641012996136
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-2.356194490192345,-0.4921348858333142,-0.11053224428831343
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-2.2776546738526,-0.47127861188734055,-0.11785014377254688
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-2.199114857512855,-0.4467773629282168,-0.12426641620517309
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-2.1205750411731104,-0.4192118160217113,-0.12962735017465288
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-2.0420352248333655,-0.3892079706387202,-0.13381297374204892
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-1.9634954084936207,-0.3574220597276328,-0.13673993436675413
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-1.8849555921538759,-0.3245249000991147,-0.1383634297953198
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-1.806415775814131,-0.29118606433049304,-0.13867814311774662
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-1.7278759594743862,-0.2580582596781352,-0.13771816000359205
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-1.6493361431346414,-0.22576229330158126,-0.13555587147324732
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-1.5707963267948966,-0.19487298761180433,-0.13229989081199578
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-1.4922565104551517,-0.1659063851457086,-0.12809203777251577
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-1.413716694115407,-0.13930854964717432,-0.1231034664294729
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-1.335176877775662,-0.11544622981336983,-0.11753003437455145
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-1.2566370614359172,-0.09459960543961915,-0.11158702984509761
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-1.1780972450961724,-0.0769572836227792,-0.10550338939764936
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-1.0995574287564276,-0.0626136565489136,-0.09951555147327074
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-1.0210176124166828,-0.051568673582796654,-0.09386110034005524
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-0.9424777960769379,-0.04373002034653323,-0.08877236021328272
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-0.8639379797371931,-0.038917637704098285,-0.08447010071374939
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-0.7853981633974483,-0.03687045553267698,-0.0811575121953495
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-0.7068583470577035,-0.03725516129202344,-0.07901460291820916
equilibrium_dt1e-3,oscillatory,-5.059998360061554,5.830968563564211,1.0,-3.0630528372500483,-0.6283185307179586,-0.03967677305272965,-0.07819315972433127
