case,source,sector,angle,bin,theta,density
equilibrium,new_ensemble,high,theta1,9,-2.3125612588924866,0.19291148201673136
equilibrium,new_ensemble,high,theta1,10,-2.2252947962927703,0.1877785822734924
equilibrium,new_ensemble,high,theta1,11,-2.138028333693054,0.177234750717589
equilibrium,new_ensemble,high,theta1,12,-2.0507618710933375,0.17282901177130888
equilibrium,new_ensemble,high,theta1,13,-1.9634954084936207,0.16964233651404803
equilibrium,new_ensemble,high,theta1,14,-1.8762289458939043,0.16119443901996722
equilibrium,new_ensemble,high,theta1,15,-1.7889624832941877,0.15509912057487094
equilibrium,new_ensemble,high,theta1,16,-1.7016960206944713,0.14911073754109214
equilibrium,new_ensemble,high,theta1,17,-1.6144295580947547,0.14955986626862555
equilibrium,new_ensemble,high,theta1,18,-1.5271630954950384,0.144833321088393
equilibrium,new_ensemble,high,theta1,19,-1.439896632895322,0.13955071176930955
equilibrium,new_ensemble,high,theta1,20,-1.3526301702956054,0.13888771221914117
equilibrium,new_ensemble,high,theta1,21,-1.2653637076958888,0.13471723117775952
equilibrium,new_ensemble,high,theta1,22,-1.1780972450961724,0.12845081607455527
equilibrium,new_ensemble,high,theta1,23,-1.090830782496456,0.12259075553435744
equilibrium,new_ensemble,high,theta1,24,-1.0035643198967397,0.12445143169128157
equilibrium,new_ensemble,high,theta1,25,-0.9162978572970231,0.12156417558570966
equilibrium,new_ensemble,high,theta1,26,-0.8290313946973065,0.11717982372169303
