observable,lag_index,time,C,SE_C,SNR_C,C_discard_first_quarter,lambda_eff,lambda_ci_low,lambda_ci_high
I2,841,8.41,0.00812653188993912,0.006309758811275995,1.287930669460205,0.010073766035544059,-0.217164965565129,-1.3005788415765294,0.5366265231403502
I2,891,8.91,0.0042793535406643775,0.005813435523062974,0.7361143894496448,0.0031350243303788607,-2.1974362268029983,-1.8781098807904955,0.3625820028861052
I2,944,9.44,0.00831376503167866,0.005631566799583163,1.4762792181199074,0.007709221503394869,nan,nan,nan
I2,1000,10.0,0.00012818922303597892,0.006298640202681916,0.020351888488787922,-0.002662941114566268,nan,nan,nan
I1_plus_I3,0,0.0,3.0387192806759145,0.013360489436647525,227.4407157825203,3.0424898012620694,nan,nan,nan
I1_plus_I3,1,0.01,2.9713054080431447,0.013182676438677408,225.39470052723604,2.9749997750371326,nan,nan,nan
I1_plus_I3,2,0.02,2.8885791592083008,0.012849435929014646,224.80202050626593,2.892159732543866,-3.10166374717763,-3.119458044249851,-3.0834823750839475
I1_plus_I3,3,0.03,2.792214227528717,0.012384790447457682,225.4551047411461,2.7956507248349776,-3.659929493243513,-3.6843482940266874,-3.6343192624114047
I1_plus_I3,4,0.04,2.6841647178478287,0.011829386227702217,226.90650775794398,2.687425431585041,-4.198467250221122,-4.230762261821873,-4.164761574794527
I1_plus_I3,5,0.05,2.5666568303343698,0.011209784222382217,228.96576592523593,2.5697246170347956,-4.71086623845987,-4.7508335025767945,-4.6695957103633
I1_plus_I3,6,0.06,2.44202118473458,0.010570345274539235,231.02567809366366,2.4448433868256076,-5.190998171029443,-5.23863047274498,-5.141843678524502
I1_plus_I3,7,0.07,2.312664357692915,0.009946489896528283,232.5106024086071,2.315279220775918,-5.63326577841668,-5.688935370525724,-5.577141653982649
I1_plus_I3,8,0.08,2.180882607457741,0.009371312347562553,232.7190180599392,2.183321776430913,-6.0318885034955185,-6.094608561284862,-5.9679988369920105
I1_plus_I3,9,0.09,2.048839584851952,0.008867999877891598,231.03739434636435,2.0511382423428994,-6.381063120961534,-6.452044763498366,-6.30879289145884
I1_plus_I3,10,0.1,1.918513199255723,0.008458966567083672,226.802314921213,1.9206855964134122,-6.6756993109584535,-6.7551594916143936,-6.59294677265451
I1_plus_I3,11,0.11,1.791687183681756,0.008144817209180434,219.9788083227031,1.793790778085565,-6.909746338300103,-6.996913355694665,-6.817510643314661
I1_plus_I3,12,0.12,1.6697963756281493,0.00794413208068423,210.1924236239951,1.6719072461012323,-7.077428321690542,-7.172331430163696,-6.976781157953095
I1_plus_I3,13,0.13,1.5540799883543024,0.007855369290404566,197.83665552842066,1.5562221056563375,-7.169959922272026,-7.2721272369250896,-7.062184314400381
