observable,bin_index,abs_left,abs_right,a_center,positive_count,negative_count,qualifies_ge_20_each,log_count_ratio
medium_entropy,51,24.403940987644923,24.88244963446149,24.64319531105321,4446,0,0,nan
medium_entropy,52,24.88244963446149,25.36095828127806,25.121703957869773,4759,0,0,nan
medium_entropy,53,25.36095828127806,25.839466928094623,25.60021260468634,4928,0,0,nan
medium_entropy,54,25.839466928094623,26.31797557491119,26.07872125150291,5278,0,0,nan
medium_entropy,55,26.31797557491119,26.79648422172776,26.557229898319477,5447,0,0,nan
medium_entropy,56,26.79648422172776,27.274992868544327,27.03573854513604,5698,0,0,nan
medium_entropy,57,27.274992868544327,27.753501515360895,27.51424719195261,5930,0,0,nan
medium_entropy,58,27.753501515360895,28.23201016217746,27.992755838769178,6150,0,0,nan
medium_entropy,59,28.23201016217746,28.710518808994028,28.471264485585746,6222,0,0,nan
medium_entropy,60,28.710518808994028,29.189027455810596,28.94977313240231,6465,0,0,nan
medium_entropy,61,29.189027455810596,29.66753610262716,29.428281779218878,6831,0,0,nan
medium_entropy,62,29.66753610262716,30.14604474944373,29.906790426035446,6964,0,0,nan
medium_entropy,63,30.14604474944373,30.624553396260296,30.385299072852014,7240,0,0,nan
medium_entropy,64,30.624553396260296,31.103062043076864,30.86380771966858,7379,0,0,nan
medium_entropy,65,31.103062043076864,31.581570689893432,31.342316366485147,7721,0,0,nan
medium_entropy,66,31.581570689893432,32.06007933671,31.820825013301715,7945,0,0,nan
medium_entropy,67,32.06007933671,32.53858798352657,32.29933366011828,8106,0,0,nan
medium_entropy,68,32.53858798352657,33.01709663034313,32.77784230693485,8275,0,0,nan
medium_entropy,69,33.01709663034313,33.4956052771597,33.256350953751415,8436,0,0,nan
medium_entropy,70,33.4956052771597,33.97411392397627,33.73485960056798,8486,0,0,nan
medium_entropy,71,33.97411392397627,34.45262257079283,34.21336824738455,8917,0,0,nan
medium_entropy,72,34.45262257079283,34.9311312176094,34.691876894201116,8908,0,0,nan
medium_entropy,73,34.9311312176094,35.40963986442597,35.17038554101769,9304,0,0,nan
medium_entropy,74,35.40963986442597,35.888148511242534,35.64889418783425,9341,0,0,nan
medium_entropy,75,35.888148511242534,36.3666571580591,36.127402834650816,9457,0,0,nan
medium_entropy,76,36.3666571580591,36.84516580487567,36.60591148146739,9571,0,0,nan
medium_entropy,77,36.84516580487567,37.323674451692234,37.08442012828395,9750,0,0,nan
medium_entropy,78,37.323674451692234,37.802183098508806,37.56292877510052,10006,0,0,nan
medium_entropy,79,37.802183098508806,38.28069174532537,38.04143742191709,9992,0,0,nan
medium_entropy,80,38.28069174532537,38.759200392141935,38.51994606873365,10366,0,0,nan
medium_entropy,81,38.759200392141935,39.237709038958506,38.998454715550224,10236,0,0,nan
medium_entropy,82,39.237709038958506,39.71621768577507,39.47696336236679,10325,0,0,nan
medium_entropy,83,39.71621768577507,40.19472633259164,39.95547200918335,10525,0,0,nan
medium_entropy,84,40.19472633259164,40.67323497940821,40.433980655999925,10791,0,0,nan
medium_entropy,85,40.67323497940821,41.15174362622477,40.91248930281649,10695,0,0,nan
medium_entropy,86,41.15174362622477,41.63025227304134,41.390997949633054,10604,0,0,nan
medium_entropy,87,41.63025227304134,42.10876091985791,41.869506596449625,10896,0,0,nan
medium_entropy,88,42.10876091985791,42.58726956667447,42.34801524326619,10790,0,0,nan
medium_entropy,89,42.58726956667447,43.06577821349104,42.82652389008276,10946,0,0,nan
medium_entropy,90,43.06577821349104,43.54428686030761,43.305032536899326,10993,0,0,nan
medium_entropy,91,43.54428686030761,44.02279550712417,43.78354118371589,10841,0,0,nan
medium_entropy,92,44.02279550712417,44.501304153940744,44.26204983053246,10963,0,0,nan
medium_entropy,93,44.501304153940744,44.97981280075731,44.740558477349026,10928,0,0,nan
medium_entropy,94,44.97981280075731,45.45832144757388,45.21906712416559,10936,0,0,nan
medium_entropy,95,45.45832144757388,45.936830094390444,45.69757577098216,10817,0,0,nan
medium_entropy,96,45.936830094390444,46.41533874120701,46.17608441779873,11034,0,0,nan
