case,mode,lambda_real,lambda_imag,I_equal,theta1,theta3,phi_real,phi_imag
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-3.0630528372500483,0.41751290387610973,5.1130584133459417e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-2.9845130209103035,0.4123518301178277,5.049853488763508e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-2.9059732045705586,0.4075551616226974,4.9911112415721827e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-2.827433388230814,0.40324495517925885,4.938326436325971e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-2.748893571891069,0.39955642181903317,4.893154930594485e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-2.670353755551324,0.3966344181877406,4.857370706652891e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-2.5918139392115793,0.3946295465642914,4.832818110489312e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-2.5132741228718345,0.3936939616118702,4.821360499316176e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-2.4347343065320897,0.39397699010252457,4.824826598667648e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-2.356194490192345,0.395620675379282,4.8449559377975185e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-2.2776546738526,0.3987553610663657,4.883344765727724e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-2.199114857512855,0.403495428435368,4.941393849039632e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-2.1205750411731104,0.40993529888055374,5.0202595163158334e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-2.0420352248333655,0.4181458072173499,5.1208092438561364e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-1.9634954084936207,0.42817104313106874,5.243582974580465e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-1.8849555921538759,0.4400257472699007,5.3887612293650594e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-1.806415775814131,0.45369333545966295,5.556140910651622e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-1.7278759594743862,0.46912460963427605,5.745119515898675e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-1.6493361431346414,0.48623719768833923,5.954688277754034e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-1.5707963267948966,0.5049157469667969,6.183434533619826e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-1.4922565104551517,0.5250128779393878,6.429553404796117e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-1.413716694115407,0.546350886209339,6.69086864007586e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-1.335176877775662,0.568724162827558,6.96486225604527e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-1.2566370614359172,0.5919022853716115,7.248712391883467e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-1.1780972450961724,0.6156337158329992,7.539338595420736e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-1.0995574287564276,0.6396500264404322,7.833453574547954e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-1.0210176124166828,0.6636705614979246,8.127620288267589e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-0.9424777960769379,0.6874074324562682,8.418313118676692e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-0.8639379797371931,0.7105707350329937,8.701981762259378e-17
driven_dt2p5e-4,0,-0.9631910243268651,0.0,1.0,-2.9845130209103035,-0.7853981633974483,0.7328738714573453,8.975116408589664e-17
