case,replicate,reference_mode,reference_real,reference_imag,matched,distance,mu_real,mu_imag,lambda_real,lambda_imag,gram_kept,trivial_error
driven_dt1e-3,3,5,-2.7189907205137063,0.0,1,0.006002766628097511,0.25602076012022557,0.0,-2.724993487141804,0.0,500,2.220446049250313e-15
driven_dt1e-3,3,6,-2.9604741803555354,5.370695425996387,1,0.3996779219975971,-0.1854570397613122,0.06252801246882617,-3.2621992281081966,5.632810738198806,500,2.220446049250313e-15
driven_dt1e-3,4,0,-0.9401735849314701,0.0,1,0.0032398646675059206,0.62596121909283,0.0,-0.9369337202639642,0.0,500,1.5543122344752192e-15
driven_dt1e-3,4,1,-1.7527488199044507,0.0,1,0.04480684479058805,0.4070668597962378,0.0,-1.7975556646950388,0.0,500,1.5543122344752192e-15
driven_dt1e-3,4,2,-2.2396104765324987,0.0,1,0.2233163570782306,0.29186514464322527,0.0,-2.4629268336107293,0.0,500,1.5543122344752192e-15
driven_dt1e-3,4,3,-2.3174426658637897,0.0,1,0.14548416774693962,0.29186514464322527,0.0,-2.4629268336107293,0.0,500,1.5543122344752192e-15
driven_dt1e-3,4,4,-2.6524200481523486,3.060159041643113,1,0.15286136444407908,0.030914500867481202,0.2692340931533164,-2.6112497239795105,2.91294626656157,500,1.5543122344752192e-15
driven_dt1e-3,4,5,-2.7189907205137063,0.0,1,0.04912114170916082,0.2505602342908141,0.0,-2.768111862222867,0.0,500,1.5543122344752192e-15
driven_dt1e-3,4,6,-2.9604741803555354,5.370695425996387,1,0.04747713077847196,-0.20172843062495613,0.09557950407029603,-2.999142053838425,5.398243084830985,500,1.5543122344752192e-15
driven_dt1e-3,5,0,-0.9401735849314701,0.0,1,0.0054469354016468685,0.6232483149910015,0.0,-0.9456205203331169,0.0,500,5.10702591327572e-15
driven_dt1e-3,5,1,-1.7527488199044507,0.0,1,0.12715834266502113,0.39064596822163367,0.0,-1.8799071625694719,0.0,500,5.10702591327572e-15
driven_dt1e-3,5,2,-2.2396104765324987,0.0,1,0.3597033139630268,0.39064596822163367,0.0,-1.8799071625694719,0.0,500,5.10702591327572e-15
driven_dt1e-3,5,3,-2.3174426658637897,0.0,1,0.30383003431869016,0.2696484109862628,0.0,-2.62127270018248,0.0,500,5.10702591327572e-15
driven_dt1e-3,5,4,-2.6524200481523486,3.060159041643113,1,0.6205393121712125,0.02622672890448007,0.19568145144548046,-3.244730398710152,2.8751252972287134,500,5.10702591327572e-15
driven_dt1e-3,5,5,-2.7189907205137063,0.0,1,0.09771802033122645,0.2696484109862628,0.0,-2.62127270018248,0.0,500,5.10702591327572e-15
driven_dt1e-3,5,6,-2.9604741803555354,5.370695425996387,1,0.28520834791951694,-0.21530026743944752,0.06985657647671513,-2.97134904664195,5.655696371619788,500,5.10702591327572e-15
